path,recommendation,reasons,sharpness,brightness,contrast,noise,black_frac,white_frac,aesthetic,is_utility,face_quality,cluster_id,cluster_size,is_keeper,width,height,megapixels,file_bytes,asset_id,error
IMG_0620.HEIC,keep,,1704.6,122.4,50.2,1.56,0.0,0.011,0.654,False,,141,2,True,6266,3912,24.51,0,72904FAF-17EE-4499-9493-51CB5F73A78D/L0/001,
IMG_1297.HEIC,keep,,1707.7,106.8,58.3,1.01,0.011,0.008,0.451,False,,54,2,True,4032,3024,12.19,0,227E1FF1-97C5-4381-93D6-9650950ED271/L0/001,
IMG_0165.HEIC,keep,,1716.1,116.4,62.2,2.82,0.009,0.005,0.624,False,,-1,1,True,3024,4032,12.19,0,4E2CC494-13C2-43B0-BE8B-06129EE174FC/L0/001,
IMG_1032.HEIC,keep,,1716.8,118.2,62.5,1.7,0.001,0.0,0.252,False,,-1,1,True,3024,4032,12.19,0,B7EB6CD3-DF64-452D-B60F-D701EE61D53A/L0/001,
IMG_0274.HEIC,keep,,1722.5,141.9,55.9,3.24,0.001,0.008,0.58,False,,-1,1,True,4032,3024,12.19,0,01936182-8A65-43BC-AEC3-130039C68FD6/L0/001,
IMG_1882.HEIC,keep,,1722.6,94.7,67.9,2.43,0.0,0.015,0.407,False,0.36,-1,1,True,3024,4032,12.19,0,3343F76F-42B2-4BF0-9541-B6E9036179B2/L0/001,
IMG_1613.HEIC,keep,,1726.3,126.2,60.4,2.51,0.002,0.008,0.572,False,,-1,1,True,3024,4032,12.19,0,0385D532-43F8-48EB-AF50-C6AC824D73FC/L0/001,
IMG_0096.HEIC,keep,,1726.8,116.9,61.3,1.21,0.006,0.006,0.466,False,0.377,-1,1,True,4032,3024,12.19,0,90C261EE-E0FE-4FF9-B51F-280C619A78BA/L0/001,
IMG_1299.HEIC,keep,,1729.9,113.1,53.0,1.82,0.008,0.002,0.491,False,0.505,-1,1,True,4032,3024,12.19,0,85BF66D9-AF44-4066-BBEB-936A5F45A0AA/L0/001,
IMG_0779.HEIC,keep,,1741.8,96.6,65.3,0.94,0.003,0.053,0.474,False,0.528,-1,1,True,4032,3024,12.19,0,734ED1D1-71A7-45D8-AD7F-7E8455B266A2/L0/001,
IMG_0647.HEIC,keep,,1764.6,120.4,54.2,1.41,0.004,0.002,0.37,False,,-1,1,True,4032,3024,12.19,0,87BAF02F-A471-4D77-BCCA-DD787FD56A46/L0/001,
IMG_0471.HEIC,keep,,1765.6,149.2,60.4,1.06,0.002,0.004,0.403,False,,-1,1,True,4032,3024,12.19,0,773296A3-E99D-4C5D-902D-437DB14CAF20/L0/001,
IMG_1231.HEIC,keep,,1769.8,119.6,60.7,2.22,0.001,0.002,0.628,False,,-1,1,True,5742,3156,18.12,0,92B5EBD8-78B4-4A67-A642-9ACE9DFF4261/L0/001,
IMG_0196.HEIC,keep,,1774.6,118.7,57.7,4.02,0.015,0.003,0.549,False,,-1,1,True,4032,3024,12.19,0,16139975-601F-4A1B-A583-B005477C4EA5/L0/001,
IMG_0760.HEIC,keep,,1777.0,115.9,68.1,0.91,0.009,0.002,0.493,False,,-1,1,True,3024,4032,12.19,0,7C079E21-29D5-4B23-AE89-1E1D00B13362/L0/001,
IMG_0873.HEIC,keep,,1777.9,124.0,64.4,2.43,0.009,0.007,0.574,False,,-1,1,True,4032,3024,12.19,0,B826DD0E-219A-497C-922A-34374CDFB224/L0/001,
IMG_0209.HEIC,keep,,1789.1,110.9,56.0,2.9,0.001,0.006,0.551,False,,-1,1,True,4032,3024,12.19,0,C8CA192C-581C-4499-87B7-BCA7A9092B1D/L0/001,
IMG_1658.HEIC,keep,,1796.9,112.7,72.1,3.69,0.002,0.001,0.41,False,,-1,1,True,3024,4032,12.19,0,A3418D9D-EE55-43AE-95BA-49047CD6581B/L0/001,
IMG_1289.HEIC,keep,,1799.5,100.8,64.6,1.71,0.053,0.008,0.413,False,,-1,1,True,4032,3024,12.19,0,87004154-2278-4397-86A2-43DA5915D0A7/L0/001,
IMG_0157.HEIC,keep,,1808.2,124.5,68.9,1.61,0.009,0.008,0.51,False,,172,2,True,4032,3024,12.19,0,F941F505-043D-4E6F-A939-203DB106A35E/L0/001,
IMG_0846.HEIC,keep,,1808.7,117.3,64.6,2.58,0.003,0.004,0.647,False,,-1,1,True,4032,3024,12.19,0,00C610DF-A4F1-47FD-96DB-6ADFD12C6FB2/L0/001,
IMG_0079.HEIC,keep,,1812.3,130.7,63.8,2.22,0.003,0.0,0.732,False,,-1,1,True,4032,3024,12.19,0,BC0FED31-1AAE-4B4E-A20F-2F13D56E7A4C/L0/001,
IMG_0295.HEIC,keep,,1814.9,131.2,57.4,3.21,0.004,0.006,0.594,False,,-1,1,True,4032,3024,12.19,0,4E4C0515-5505-419A-BE1C-87B6C0D90E9D/L0/001,
IMG_0819.HEIC,keep,,1818.2,124.6,63.1,1.35,0.012,0.005,0.636,False,,-1,1,True,4032,3024,12.19,0,76974EAD-1E32-41B4-BD29-EFB7C69700BC/L0/001,
IMG_0829.HEIC,keep,,1824.1,139.2,60.3,3.55,0.008,0.004,0.598,False,,112,2,True,3024,4032,12.19,0,1F29C5A6-CDC7-493A-AC49-1E5399EAFD43/L0/001,
IMG_1029.HEIC,keep,,1844.9,137.3,64.0,2.86,0.0,0.013,0.532,False,,-1,1,True,4032,3024,12.19,0,69AF7A7A-0DE8-427D-B8D6-EEE843B0F1AC/L0/001,
IMG_1866.HEIC,keep,,1851.5,124.7,62.2,1.33,0.009,0.008,0.464,False,0.463,-1,1,True,3024,4032,12.19,0,F94B6D2D-7EC4-4CC1-AC40-7FB163D0A74C/L0/001,
IMG_1201.HEIC,keep,,1851.6,119.1,45.4,1.61,0.003,0.0,0.615,False,,75,2,True,4032,3024,12.19,0,18CD11F5-0D76-4FAC-8780-137AEC217CE9/L0/001,
IMG_0169.HEIC,keep,,1856.6,112.9,56.6,3.43,0.0,0.004,0.527,False,,-1,1,True,3024,4032,12.19,0,538BC5CD-E743-49A6-A6E4-F1465F806FFE/L0/001,
IMG_0467.HEIC,keep,,1862.7,116.3,60.7,4.91,0.001,0.004,0.455,False,,-1,1,True,3024,4032,12.19,0,85202BCC-F1AD-4D9E-B14C-3CFB961CFE1B/L0/001,
IMG_1307.HEIC,keep,,1867.2,107.3,58.1,1.9,0.007,0.011,0.644,False,0.301,-1,1,True,11856,3662,43.42,0,6AFE5227-E321-4FE6-AFC2-68FCA9796CE5/L0/001,
IMG_0676.HEIC,keep,,1870.8,90.9,54.3,2.55,0.014,0.007,0.44,False,0.37,-1,1,True,3024,4032,12.19,0,873CB212-A4E6-4F6B-9601-B787A50B1C79/L0/001,
IMG_0296.HEIC,keep,,1874.2,114.8,59.0,0.85,0.008,0.004,0.449,False,,-1,1,True,3024,4032,12.19,0,747756A1-6F2A-4FFC-9A56-0CD0A86DC127/L0/001,
IMG_1285.HEIC,keep,,1877.5,129.7,62.1,3.27,0.0,0.004,0.559,False,,56,4,True,4032,3024,12.19,0,984832A1-A38A-4FAE-8773-A43266BB0214/L0/001,
IMG_0847.HEIC,keep,,1891.2,113.0,59.2,2.84,0.0,0.009,0.652,False,,-1,1,True,4032,3024,12.19,0,45BB2778-2BCA-49B1-8E38-BF60F9540E67/L0/001,
IMG_1291.HEIC,keep,,1893.0,113.5,55.6,3.33,0.016,0.003,0.463,False,,-1,1,True,3024,4032,12.19,0,70EE8CF0-E14B-4730-B5C0-C2226CC77D49/L0/001,
IMG_0461.HEIC,keep,,1904.2,119.0,69.8,3.57,0.001,0.004,0.441,False,0.58,-1,1,True,3024,4032,12.19,0,3DBAAF71-7E81-485B-8133-AB514121D53E/L0/001,
IMG_1436.HEIC,keep,,1906.3,115.6,74.8,2.59,0.0,0.09,0.459,False,,-1,1,True,3024,4032,12.19,0,63DE0C9D-02DA-4D63-A8F8-8870ECC45F67/L0/001,
IMG_1186.HEIC,keep,,1907.1,113.6,63.8,1.01,0.001,0.028,0.404,False,,77,2,True,4032,3024,12.19,0,A258AD22-9083-41A4-81F9-F41CE063879B/L0/001,
IMG_0737.HEIC,keep,,1919.4,112.8,64.7,1.46,0.009,0.017,0.515,False,,-1,1,True,3024,4032,12.19,0,3AAD6CF4-A1C2-4D38-A850-2AAC2ECC4A8F/L0/001,
IMG_0245.HEIC,keep,,1919.4,128.0,64.2,2.67,0.003,0.001,0.49,False,,-1,1,True,4032,3024,12.19,0,AE526A95-05E6-45C5-B88A-0120602022B8/L0/001,
IMG_1190.HEIC,keep,,1921.7,125.5,69.6,0.55,0.001,0.017,0.469,False,,-1,1,True,4032,3024,12.19,0,987ED82D-9564-4B4C-B05D-C47A2571E03C/L0/001,
IMG_0247.HEIC,keep,,1923.2,119.6,71.0,2.1,0.0,0.0,0.333,False,,-1,1,True,4032,3024,12.19,0,D2C0D37C-38DB-44ED-8E85-185F3AD1A5E5/L0/001,
IMG_0713.HEIC,keep,,1924.5,138.9,66.7,3.08,0.005,0.005,0.615,False,,125,2,True,4032,3024,12.19,0,2E718D40-595A-4388-AA04-8E3C38C79156/L0/001,
IMG_0428.HEIC,keep,,1928.9,145.6,70.2,2.53,0.001,0.0,0.473,False,,-1,1,True,4032,3024,12.19,0,1CE0ACB7-3E2D-4CC8-A994-0CFCC58CF27E/L0/001,
IMG_0615.HEIC,keep,,1932.1,128.4,53.0,0.49,0.001,0.005,0.592,False,,142,2,True,4032,3024,12.19,0,0E66C6B3-3671-48DE-9305-2D343FA018D4/L0/001,
IMG_1173.HEIC,keep,,1941.1,114.3,58.1,1.65,0.013,0.012,0.473,False,0.358,-1,1,True,4032,3024,12.19,0,4E3C0618-25C2-4F13-AFDA-DAAE65005C4B/L0/001,
IMG_0567.HEIC.jpeg,keep,,1942.5,112.7,35.7,2.77,0.0,0.0,0.612,False,,150,3,True,800,600,0.48,0,6A30242A-B111-48B8-9273-8DFAC0CFC891/L0/001,
FD22E2930A4C7661B9075FB42A8FCAB5.jpg,keep,,1951.7,111.9,66.3,4.69,0.0,0.001,0.38,False,,95,2,True,4056,3040,12.33,0,B7769E9B-26E6-431A-A4D7-75A8536AB0C1/L0/001,
IMG_0385.HEIC,keep,,1952.1,155.9,62.3,1.6,0.001,0.0,0.714,False,,-1,1,True,4032,3024,12.19,0,17C1239B-DA1E-400D-BF21-0CFEEDF6A52A/L0/001,
IMG_0839.HEIC,keep,,1955.6,137.5,67.9,1.53,0.011,0.001,0.599,False,,-1,1,True,4032,3024,12.19,0,FFD763D7-57B1-47D0-8FBA-231338E3EBDD/L0/001,
89050BC57992CE79C17DC960F4B9DAF3.jpg,keep,,1957.5,102.9,75.7,3.06,0.04,0.055,0.554,False,0.52,96,2,True,4056,3040,12.33,0,0D694DB0-4002-43D8-9B21-E6EA7E4C2B52/L0/001,
IMG_1233.HEIC,keep,,1973.2,112.2,67.7,1.47,0.006,0.002,0.705,False,0.475,-1,1,True,4032,3024,12.19,0,CA226D8A-E3D2-4CA1-8F02-4A4690441FAD/L0/001,
IMG_1434.HEIC,keep,,1984.3,111.8,68.4,1.93,0.001,0.046,0.483,False,,47,2,True,3024,4032,12.19,0,B37AFF36-3996-4BD6-A862-5BB8244433B2/L0/001,
IMG_0669.HEIC,keep,,1989.7,145.5,58.0,0.67,0.0,0.002,0.766,False,,130,3,True,4032,3024,12.19,0,A20A11CB-1039-4FAD-B0A5-E876A39E668B/L0/001,
IMG_0430.HEIC,keep,,1996.6,140.0,76.4,2.64,0.001,0.001,0.654,False,,-1,1,True,4032,3024,12.19,0,207B8299-2B10-476E-8038-68B76C400F5A/L0/001,
IMG_0828.HEIC,keep,,2000.8,140.5,63.5,2.15,0.012,0.0,0.62,False,,113,2,True,4032,3024,12.19,0,356A754E-45D8-496F-8C22-8A894154DE4A/L0/001,
IMG_0402.HEIC,keep,,2009.7,136.6,66.0,1.22,0.006,0.004,0.631,False,,-1,1,True,4032,3024,12.19,0,2395EC8C-90A2-4348-9166-04E5001EDB8B/L0/001,
IMG_1188.HEIC,keep,,2027.5,122.6,55.5,0.44,0.001,0.004,0.419,False,,-1,1,True,4032,3024,12.19,0,404D0AE4-CF49-492B-8A3F-3BC2710229CD/L0/001,
IMG_0820.HEIC,keep,,2039.3,147.2,68.1,3.67,0.008,0.003,0.497,False,,-1,1,True,4032,3024,12.19,0,B050C3D8-E6D2-4BD4-9EB7-46FEEEE288D2/L0/001,
IMG_1649.HEIC,keep,,2042.1,145.7,69.1,4.66,0.0,0.001,0.493,False,,-1,1,True,3024,4032,12.19,0,03A72F00-C060-4CD9-86C3-475041028A77/L0/001,
IMG_0189.HEIC,keep,,2047.4,143.1,63.1,3.39,0.002,0.004,0.467,False,,-1,1,True,4032,3024,12.19,0,E279DC00-6B98-47C9-9C0C-F500AF1314A9/L0/001,
IMG_1700.HEIC,keep,,2048.4,124.8,67.0,2.47,0.003,0.003,0.523,False,,-1,1,True,4032,3024,12.19,0,5E9CA62D-053D-4F14-8734-699392103573/L0/001,
IMG_1213.HEIC,keep,,2051.3,64.1,61.4,0.45,0.032,0.002,0.463,False,,72,4,True,3024,4032,12.19,0,B87636D0-695E-4D11-9C14-CDA5E4AAE699/L0/001,
IMG_1218.HEIC,keep,,2056.9,114.9,75.1,0.45,0.019,0.033,0.639,False,,-1,1,True,4032,3024,12.19,0,D3FA9847-856E-4B7E-A64A-47400ABF411F/L0/001,
IMG_0429.HEIC,keep,,2059.8,124.7,63.6,2.67,0.002,0.004,0.592,False,,-1,1,True,4032,3024,12.19,0,7EA51EFE-2C20-4D4F-A07D-4BFCBCCA5E4F/L0/001,
IMG_1214.HEIC.jpeg,keep,,2081.1,61.2,58.9,3.87,0.043,0.001,0.577,False,,-1,1,True,600,800,0.48,0,3FF10149-072B-4FF3-84B9-4A9DB452A96B/L0/001,
IMG_0850.HEIC,keep,,2088.4,122.2,65.2,1.21,0.003,0.01,0.628,False,,-1,1,True,4032,3024,12.19,0,21C1FCD4-0177-4026-889C-7A1A1C3E2496/L0/001,
IMG_0588.HEIC,keep,,2090.8,112.3,54.1,1.18,0.007,0.008,0.708,False,,-1,1,True,4032,3024,12.19,0,C4FE2950-0FAF-45D3-9F36-4EB49367671F/L0/001,
IMG_0303.HEIC,keep,,2090.9,131.0,62.7,4.57,0.003,0.002,0.63,False,0.585,-1,1,True,3024,4032,12.19,0,AF68DE03-E85A-4099-B23D-E3C0730572E9/L0/001,
IMG_1204.HEIC,keep,,2101.1,118.3,55.3,2.88,0.002,0.001,0.659,False,,-1,1,True,4032,3024,12.19,0,2FC24E38-A0F0-4B67-BC1B-22F839C1A1E7/L0/001,
IMG_0769.HEIC,keep,,2102.5,98.7,59.3,2.58,0.001,0.002,0.503,False,,-1,1,True,4032,3024,12.19,0,3EF49825-12DA-412F-AD50-AFBB5F57F67B/L0/001,
IMG_0254.HEIC,keep,,2104.4,142.7,61.7,2.57,0.007,0.002,0.618,False,,-1,1,True,4032,3024,12.19,0,E0980452-E1E2-4BC4-AEBA-A0D765D05D16/L0/001,
IMG_0272.HEIC,keep,,2115.6,125.6,62.1,0.91,0.002,0.006,0.551,False,,-1,1,True,4032,3024,12.19,0,BA6548B1-165C-4FE2-A278-BD30E9FC2F89/L0/001,
IMG_0304.HEIC,keep,,2127.5,128.6,61.4,4.26,0.005,0.006,0.634,False,0.58,-1,1,True,3024,4032,12.19,0,CD43786E-ECEA-4511-8300-A9AA86548164/L0/001,
IMG_0582.HEIC.jpeg,keep,,2128.8,108.3,50.1,3.87,0.008,0.001,0.764,False,,-1,1,True,640,480,0.31,0,D658FDB9-E182-4DF8-B5DE-FA55FD273E0D/L0/001,
IMG_1867.HEIC,keep,,2139.7,114.6,62.5,1.83,0.007,0.002,0.48,False,0.387,8,2,True,3024,4032,12.19,0,5F34388A-5E9F-4E2C-AC2A-FA85CD083744/L0/001,
IMG_0782.HEIC,keep,,2144.4,113.7,59.4,3.36,0.009,0.001,0.561,False,,-1,1,True,4032,3024,12.19,0,96B438E1-933E-418A-84CC-38AA654F9897/L0/001,
IMG_0485.HEIC,keep,,2148.8,137.3,51.6,3.64,0.001,0.0,0.592,False,,-1,1,True,4032,3024,12.19,0,BC8F6EE7-1CF0-4E3C-8AA3-159498E3F0EB/L0/001,
IMG_0838.HEIC,keep,,2169.4,150.4,68.3,2.63,0.009,0.003,0.625,False,,-1,1,True,4032,3024,12.19,0,F3E61A23-E203-46A2-AC3D-AAC196902CD9/L0/001,
IMG_0585.HEIC,keep,,2175.7,124.9,45.2,0.7,0.003,0.002,0.552,False,,-1,1,True,4032,3024,12.19,0,17B0518D-CDC0-4A3A-92D8-704709B9C798/L0/001,
IMG_1232.HEIC,keep,,2182.3,112.2,64.9,2.85,0.0,0.0,0.655,False,,-1,1,True,3024,4032,12.19,0,E2FEF27C-C9F4-4E94-B501-18A4E39AB204/L0/001,
IMG_0239.HEIC,keep,,2183.0,146.8,53.4,3.73,0.004,0.005,0.414,False,,-1,1,True,4032,3024,12.19,0,CD2D11F1-191D-4DA3-B45B-43CA3BF3E16D/L0/001,
IMG_0835.HEIC,keep,,2185.5,142.4,70.7,1.61,0.009,0.001,0.517,False,,111,3,True,4032,3024,12.19,0,C9811927-6111-45D9-8F73-CFBA9838D6AF/L0/001,
IMG_1022.HEIC,keep,,2188.7,124.1,63.3,1.88,0.001,0.004,0.521,False,,90,2,True,4032,3024,12.19,0,86AFC78E-A06B-4B58-8C53-3EA8E2EBCD91/L0/001,
IMG_0817.HEIC,keep,,2200.7,138.0,64.0,3.06,0.01,0.002,0.565,False,,-1,1,True,4032,3024,12.19,0,A6A5FB8D-493E-43D3-ABA7-A84A06344B24/L0/001,
IMG_1650.HEIC,keep,,2217.9,127.9,74.7,2.75,0.002,0.014,0.472,False,,-1,1,True,4032,3024,12.19,0,ECD16EAB-7121-4D85-B2E9-72F261B83AC5/L0/001,
IMG_0164.HEIC,keep,,2220.9,130.8,57.4,2.38,0.009,0.004,0.525,False,,-1,1,True,3024,4032,12.19,0,2D938165-5C46-410A-941B-050A861CA942/L0/001,
IMG_1609.HEIC,keep,,2221.8,102.8,62.2,1.72,0.0,0.012,0.55,False,0.425,-1,1,True,4032,3024,12.19,0,04E7BED0-AB75-44B6-A8E6-6C3FC0B7AF37/L0/001,
IMG_0248.HEIC,keep,,2223.2,128.0,69.7,3.29,0.004,0.006,0.531,False,,-1,1,True,4032,3024,12.19,0,15028194-CD79-4E32-A075-B418B67EF0A0/L0/001,
IMG_0399.HEIC,keep,,2229.4,146.6,73.3,6.44,0.004,0.0,0.481,False,,-1,1,True,4032,3024,12.19,0,1FEDCFA7-EA53-4340-87B4-4A314660C0A1/L0/001,
IMG_0579.HEIC,keep,,2238.8,130.0,70.4,0.53,0.007,0.033,0.573,False,,-1,1,True,4032,3024,12.19,0,C4648B5B-A1F0-4A29-8D3B-C014E0B2EB12/L0/001,
IMG_0464.HEIC,keep,,2243.4,115.3,62.4,2.96,0.0,0.002,0.576,False,,159,2,True,3024,4032,12.19,0,8FC367E4-9529-4FBA-A29E-B73427A9532E/L0/001,
25B166C221D3F81DBC2777FDEDAF7184.jpg,keep,,2245.8,100.9,75.1,6.05,0.037,0.04,0.513,False,0.436,-1,1,True,4056,3040,12.33,0,DD96DF6C-B6E9-4F41-94F2-12F6EA97076D/L0/001,
IMG_1870.HEIC,keep,,2250.2,118.7,61.8,1.64,0.007,0.012,0.352,False,0.412,-1,1,True,3024,4032,12.19,0,6786F87A-396B-44B3-9175-1409936E3017/L0/001,
IMG_1706.HEIC,keep,,2272.2,128.3,67.8,2.72,0.001,0.01,0.448,False,,23,2,True,4032,3024,12.19,0,912D9ADF-26CF-4FC3-B014-79DD47FC3B80/L0/001,
IMG_0759.HEIC,keep,,2273.4,109.1,62.4,1.49,0.015,0.002,0.355,False,,-1,1,True,3024,4032,12.19,0,99EDD2D2-8769-4FA6-8D95-90225D91EAA3/L0/001,
IMG_0401.HEIC,keep,,2277.4,115.9,59.8,1.54,0.008,0.003,0.578,False,,-1,1,True,4032,3024,12.19,0,922F40B6-30D9-4255-875E-127C768543FF/L0/001,
IMG_1699.HEIC,keep,,2278.3,127.7,69.3,2.43,0.003,0.002,0.559,False,,-1,1,True,4032,3024,12.19,0,882FA351-C44E-4DC3-9ECD-0A939B46B4EC/L0/001,
IMG_0167.HEIC,keep,,2279.0,125.6,64.5,2.76,0.006,0.004,0.462,False,0.362,-1,1,True,3024,4032,12.19,0,8DECEC76-FD8A-4E48-8296-72D20F131708/L0/001,
IMG_0302.HEIC,keep,,2296.5,121.8,62.6,3.73,0.004,0.004,0.378,False,0.538,-1,1,True,3024,4032,12.19,0,031CB006-FA8A-467C-AC6C-BEB03BC58819/L0/001,
IMG_0170.HEIC,keep,,2300.2,115.6,60.5,2.17,0.0,0.0,0.64,False,,-1,1,True,4032,3024,12.19,0,A643199B-2E90-4078-A77C-33CE3353DAA6/L0/001,
IMG_0153.HEIC,keep,,2307.0,121.0,51.7,2.01,0.0,0.0,0.579,False,,-1,1,True,4032,3024,12.19,0,3C59324D-5BD2-4211-91F3-A093F80F3777/L0/001,
IMG_0276.HEIC,keep,,2320.6,133.8,57.6,2.28,0.003,0.006,0.506,False,,-1,1,True,4032,3024,12.19,0,70ED6235-90C3-4FB9-92E4-5F6C71A36A29/L0/001,
IMG_0788.HEIC,keep,,2331.9,111.0,55.2,0.59,0.005,0.001,0.552,False,,118,2,True,3024,4032,12.19,0,1E02D3D4-E17D-45D4-AE4C-96C3EA849A52/L0/001,
IMG_0778.HEIC,keep,,2348.8,99.2,63.7,2.67,0.002,0.053,0.427,False,0.528,120,2,True,4032,3024,12.19,0,ACED5B4E-45FD-4767-B2EE-79AC44E188DD/L0/001,
IMG_0160.HEIC,keep,,2353.1,128.4,55.4,1.87,0.006,0.005,0.592,False,,-1,1,True,4032,3024,12.19,0,016D6F33-91EE-4FD2-848C-A8C612A729B6/L0/001,
IMG_0786.HEIC,keep,,2357.5,115.1,56.0,4.22,0.004,0.001,0.618,False,,-1,1,True,3024,4032,12.19,0,2F007B4E-4447-46DC-BA36-6C00D1A509BC/L0/001,
IMG_0487.HEIC,keep,,2378.1,112.6,65.8,3.13,0.003,0.013,0.303,False,,-1,1,True,3024,4032,12.19,0,363FAFF2-0C0E-4875-B5EE-6E2BD0AE7C19/L0/001,
IMG_0486.HEIC,keep,,2393.3,119.1,68.6,2.62,0.001,0.023,0.393,False,,-1,1,True,3024,4032,12.19,0,C944BAF8-E2F0-4836-8012-A91D5C134594/L0/001,
IMG_0217.HEIC,keep,,2404.4,121.5,63.6,2.6,0.007,0.009,0.476,False,,-1,1,True,4032,3024,12.19,0,0A5EED13-1359-485B-AC77-64D0A5401825/L0/001,
IMG_0619.HEIC,keep,,2406.6,148.2,50.5,0.42,0.0,0.01,0.479,False,,-1,1,True,4032,3024,12.19,0,00174235-7772-4863-9E53-D090F3D8AAC5/L0/001,
IMG_0004.HEIC,keep,,2410.6,135.3,59.2,3.34,0.001,0.007,0.645,False,0.393,-1,1,True,3024,4032,12.19,0,DCDE2CD0-4E8D-4B6E-A379-102D1AAD517E/L0/001,
IMG_0758.HEIC,keep,,2418.6,107.2,58.4,1.69,0.018,0.002,0.509,False,,-1,1,True,3024,4032,12.19,0,87B80D27-C97E-4C95-B520-ACFF7EABDA28/L0/001,
IMG_0776.HEIC,keep,,2437.1,103.1,59.7,2.2,0.005,0.03,0.644,False,,-1,1,True,3024,4032,12.19,0,7B5438F5-9809-4915-866D-23E694F9FA1B/L0/001,
IMG_0683.HEIC,keep,,2438.8,165.1,56.9,0.44,0.001,0.001,0.435,False,,-1,1,True,4032,3024,12.19,0,FCA36CFC-DFD8-4322-A4FA-423459307792/L0/001,
IMG_0187.HEIC,keep,,2454.3,130.1,66.7,4.84,0.004,0.003,0.551,False,,-1,1,True,4032,3024,12.19,0,1E2BBDA3-2065-4CDD-B5FF-290D75D88C3E/L0/001,
IMG_0030.HEIC,keep,,2454.8,116.0,66.6,1.93,0.0,0.006,0.545,False,,-1,1,True,4032,3024,12.19,0,D79C6386-A840-4922-9048-8234FB88FA2C/L0/001,
IMG_0774.HEIC,keep,,2464.9,100.4,57.9,2.43,0.005,0.021,0.622,False,,-1,1,True,3024,4032,12.19,0,7AB6AFA9-C5FA-4F2A-A319-C74FB9CA3D04/L0/001,
IMG_0333.HEIC,keep,,2486.4,121.0,61.4,3.17,0.001,0.0,0.698,False,0.319,-1,1,True,4032,3024,12.19,0,157CAB64-15BC-4CD5-BF71-DDDF39D450B6/L0/001,
IMG_0710.HEIC,keep,,2497.6,152.7,65.6,1.08,0.0,0.008,0.614,False,,126,5,True,4032,3024,12.19,0,B82ABEE7-990E-4F90-8ABB-7FC0B486F022/L0/001,
IMG_1025.HEIC,keep,,2504.2,119.3,58.0,0.8,0.0,0.006,0.647,False,,-1,1,True,4032,3024,12.19,0,97FBA7C0-C3AE-41AA-B398-812EB6DD21DC/L0/001,
IMG_0215.HEIC,keep,,2505.4,121.1,59.0,2.4,0.005,0.01,0.625,False,,-1,1,True,4032,3024,12.19,0,7F79682D-DB7D-469A-9E5D-FA5F80C4A35B/L0/001,
IMG_1610.HEIC,keep,,2519.0,101.3,61.5,1.5,0.0,0.012,0.547,False,0.452,-1,1,True,4032,3024,12.19,0,2043E459-7C89-41A4-B639-C2BB4E23BE65/L0/001,
IMG_0212.HEIC,keep,,2551.4,113.3,57.3,3.04,0.002,0.0,0.728,False,,-1,1,True,4032,3024,12.19,0,A49C8EEF-0A26-41B3-9EAF-0C00C1799834/L0/001,
IMG_0775.HEIC,keep,,2552.4,102.1,58.7,1.9,0.005,0.03,0.655,False,0.529,-1,1,True,3024,4032,12.19,0,5DCFD4EA-57F3-4B03-83B8-EB83635C5D26/L0/001,
IMG_0127.HEIC,keep,,2555.5,136.6,61.6,4.86,0.004,0.003,0.516,False,,-1,1,True,4032,3024,12.19,0,927686A0-AE89-418A-BFC9-0B849D3F3543/L0/001,
IMG_1217.HEIC,keep,,2559.8,86.2,72.9,0.42,0.044,0.042,0.567,False,,-1,1,True,4032,3024,12.19,0,21F21AE1-6306-4144-9A48-88A96191F7C3/L0/001,
IMG_0773.HEIC,keep,,2598.8,94.2,58.3,1.3,0.008,0.015,0.553,False,,-1,1,True,3024,4032,12.19,0,F4C7F351-38C4-40B5-B562-DED6CBF602B1/L0/001,
IMG_0293.HEIC,keep,,2601.9,109.3,62.3,1.65,0.005,0.0,0.544,False,,168,2,True,4032,3024,12.19,0,272EF687-01CF-4E2B-A6C1-D61DB4DE8723/L0/001,
IMG_1473.HEIC,keep,,2604.5,135.5,70.8,1.33,0.0,0.002,0.559,False,,42,2,True,4032,3024,12.19,0,E1FA57CD-1257-4D30-893A-E0937D18B360/L0/001,
IMG_1315.HEIC,keep,,2612.8,112.7,53.0,1.07,0.0,0.003,0.451,False,,-1,1,True,3024,4032,12.19,0,2B292E69-7F10-4EE6-93B7-1A9DFAC88689/L0/001,
IMG_1224.HEIC,keep,,2654.8,133.1,65.1,0.92,0.005,0.006,0.705,False,0.336,-1,1,True,4032,3024,12.19,0,B65857B5-D7EC-4DAC-8556-9324D0C4D4BF/L0/001,
IMG_1495.HEIC,keep,,2692.1,105.8,60.9,0.51,0.014,0.001,0.501,False,0.341,-1,1,True,3024,4032,12.19,0,91DBA05F-F449-4D70-990A-CBF269C46158/L0/001,
IMG_1475.HEIC,keep,,2700.9,146.5,60.3,1.07,0.0,0.009,0.569,False,,-1,1,True,4032,3024,12.19,0,B02EF9F5-8B91-40F7-80F8-3ED2215D69AA/L0/001,
IMG_0194.HEIC,keep,,2731.7,120.7,59.3,2.65,0.012,0.004,0.562,False,,-1,1,True,4032,3024,12.19,0,DF544D1A-2A14-4203-BC85-F558A6F522E8/L0/001,
